"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1851649146769547312","Wed Oct 30 15:35:33 +0000 2024","0"," Kak tbh aku penasaran gimana ya jw jalanin sisa kehidupan pertamanya? Kenapa dia bs ttp dendam gitu sama serha dkk pas lahir as gama ..bukannya insyaf dia depresi berat sayangku sampe akhirnya nyusul ahsa. masih dendam karena hukum... #telloya https://t.co/ueHIfC9uwr","1851649146769547312","","","in","","0","0","0","https://x.com/undefined/status/1851649146769547312","2248432506",
"1851649098484736354","Wed Oct 30 15:35:21 +0000 2024","0","oh jadi gini ya rasanya dibilangin jangan sampe depresi sama orang yang bikin depresi","1851649098484736354","","","in","","0","0","0","https://x.com/undefined/status/1851649098484736354","1443893224704073735",
"1851647457522037072","Wed Oct 30 15:28:50 +0000 2024","0","ini lg mercury retrogade apa gmnsih dr kmrn demiallah gue ky org depresi cape bgt halo??","1851647457522037072","","","in","","0","0","0","https://x.com/undefined/status/1851647457522037072","1592142396489224192",
"1851645294158532965","Wed Oct 30 15:21:53 +0000 2024","3586","@munvess PDD DIJAMIN KAMU AKAN KETERIMA SEMUA KEPANITIAAN PDD FOREVER CINTA PDD HIDUP MATI PDD PDD MEMBUAT MAHASISWA MENJADI PRIBADI YANG KRITIS ASLAM DAN MIMISAN DAN SLEEP DEPRIVED BONUS DEPRESI DIKIT ","1851645710284083643","","munvess","in","","179","68","577","https://x.com/undefined/status/1851645710284083643","1319112560013029376",
"1851644840523731118","Wed Oct 30 15:18:26 +0000 2024","0","Ini beneran tema wedding apa?? EMANG KITA UDAH DI TAHAP LAGU WEDDING BANG?? LAGU CERAI SAMA DEPRESI NYA UDAHAN INI??!!","1851644840523731118","","","in","","0","1","0","https://x.com/undefined/status/1851644840523731118","1117083685583372288",
"1851641554873827510","Wed Oct 30 15:15:26 +0000 2024","0","@unairenjun iya bub aku beneran kayak orang depresi","1851644084672413922","","unairenjun","in","","0","2","0","https://x.com/undefined/status/1851644084672413922","1058348059631923200",
"1851641909556682888","Wed Oct 30 15:06:47 +0000 2024","0","Hidup gue susah cuma gara gara lo ya bangsat. Kalo ga ada lo udaah berkurang 99% masalah hidup gue. Ga ada gue stres depresi trauma tuh ga bakal ada bangsatttttt","1851641909556682888","","","in","","0","0","0","https://x.com/undefined/status/1851641909556682888","1464455435189202947",
"1851641554873827510","Wed Oct 30 15:05:23 +0000 2024","0","kegiatan guwe secara sadar di malam yang hectic ini..... udah kuduga cong aku balik sby bakal kembali depresi dan menangis https://t.co/SW5P6YsSaE","1851641554873827510","https://pbs.twimg.com/media/GbJaAXDa4AAeiNX.jpg","","in","","0","2","0","https://x.com/undefined/status/1851641554873827510","1058348059631923200",
"1851597882161307799","Wed Oct 30 13:48:45 +0000 2024","1","@DakotaGeorgy Haha.. lagi shock dan depresi. Takut aliran dana nya dibongkar","1851622271107977597","","DakotaGeorgy","in","","0","0","0","https://x.com/undefined/status/1851622271107977597","1411381036475322368",
"1851622125498769460","Wed Oct 30 13:48:10 +0000 2024","0","Curiga knp aku lemes mulu. Bukan karena depresi tapi kurang gizi ","1851622125498769460","","","in","","0","0","0","https://x.com/undefined/status/1851622125498769460","1525695408218853376",
"1851621760036409758","Wed Oct 30 13:46:43 +0000 2024","0","Gua sedih bgt kayak tu duit bisa buat beli 2 tix diamond tapi kerampok harus depresi gaya apa lagi ya gua","1851621760036409758","","","in","","0","0","0","https://x.com/undefined/status/1851621760036409758","1533430993",
"1851555304317804690","Wed Oct 30 13:45:53 +0000 2024","0","@chinyoo_ depresi berat anying putus asa gua","1851621550883307952","","chinyoo_","in","","0","0","0","https://x.com/undefined/status/1851621550883307952","1717516767621459968",
"1851617530097631654","Wed Oct 30 13:41:27 +0000 2024","0","@Freya_JKT48 KTD = Kuliah Tidak Depresi","1851620435034587429","","Freya_JKT48","in","","0","1","0","https://x.com/undefined/status/1851620435034587429","931520264873033728",
"1851506192519934206","Wed Oct 30 13:40:15 +0000 2024","0","@reelkata Bikin depresi pasti","1851620131501429076","","reelkata","in","","0","0","0","https://x.com/undefined/status/1851620131501429076","1470388485072637953",
"1851619925523382337","Wed Oct 30 13:39:26 +0000 2024","0","ngerjain askep depresi tapi yg depresinya malah aku hhhhhh","1851619925523382337","","","in","","0","0","0","https://x.com/undefined/status/1851619925523382337","1179659890697986048",
"1851077899966992434","Wed Oct 30 13:39:08 +0000 2024","0","@joihja Gampang bener ngomong depresi nih orang","1851619849363210381","","reviewmoods","in","","0","0","0","https://x.com/undefined/status/1851619849363210381","1355095992391983115",
"1851602195336282176","Wed Oct 30 13:26:56 +0000 2024","0","@nkrepes @officialJKT48 broo ini depresi pasca lulus mau minta di pukpuk desi ","1851616778558058554","","nkrepes","in","","0","0","0","https://x.com/undefined/status/1851616778558058554","1689284284375310336",
"1851512124738257112","Wed Oct 30 13:25:33 +0000 2024","1","@yeerimc tapi cowo lebih banyak yg depresi","1851616433786290284","","yeerimc","in","","0","0","0","https://x.com/undefined/status/1851616433786290284","1621356270275141632",
"1851616266257326164","Wed Oct 30 13:24:53 +0000 2024","0","Lgi depresi mau main cai dulu","1851616266257326164","","","in","","0","0","0","https://x.com/undefined/status/1851616266257326164","1759554655804153856",
"1851581285946524134","Wed Oct 30 13:21:06 +0000 2024","0","@Erislov3 Wkwkw kasihan. Sebenarnya bener Angin cari hiburan dulu sebelum depresi","1851615312397119677","","Erislov3","in","","0","0","0","https://x.com/undefined/status/1851615312397119677","1429035109819158532",
"1851494067873681886","Wed Oct 30 13:17:03 +0000 2024","3","@ipb_menfess Selama lantai masih keliatan masih aman nder aku depresi sama manik sampai bisa diliat dari kondisi kamar kalau udah kotor banget berati lagi turun wkwk Coba periksain aja ya 'males' gitu bisa tanda2 ada sesuatu yg salah. Cuma jangan self diagnose juga","1851614293978132834","","ipb_menfess","in","","0","0","0","https://x.com/undefined/status/1851614293978132834","1318547474752090113",
"1851540050817007764","Wed Oct 30 13:16:05 +0000 2024","0","Endingnya bikin frustasi juga yah diktator yang depresi sama masa lalunya mengakhiri hidup orang orang pun dibunuh untuk menghilangkan jejak dan orang yang menghilang sejak kejadian kelam itu menjadi diktator. Okay ","1851614049588629977","","salsaau21","in","","0","1","0","https://x.com/undefined/status/1851614049588629977","1072430880394641408",
"1850321960544420075","Wed Oct 30 13:11:27 +0000 2024","0","@Baekhyunn1485 Klo krn serang protes fandom kakack ke Idol gw. Bs bkn mrk trtekan bhkn kmgknan trburukny bkin mrk depresi apkah udh bkan jd urusannya fandom kakack?? Mrk jg mau mnyelesaikn mslh in dn mnjaga agar gk terulang lgi. Tp klo problem di agensi mau dikata ap.","1851612883043635607","","Baekhyunn1485","in","","0","3","0","https://x.com/undefined/status/1851612883043635607","1667504376213278721",
"1851612330146329085","Wed Oct 30 13:09:15 +0000 2024","0","ketika km depresi sm bintang mitik yg ga pernah diatas 16 so you switch to magic chess instead https://t.co/SxABdrFqAj","1851612330146329085","https://pbs.twimg.com/media/GbI_li_asAA-HBq.jpg","","in","","0","1","0","https://x.com/undefined/status/1851612330146329085","848433798",
"1851612199737012269","Wed Oct 30 13:08:44 +0000 2024","29","ga pernah baca cerita nabi kah? cuma denger dari penceramah aja? nabi yang katanya manusia suci saja pernah depresi ada yg masuk ke perut paus ada yg menyendiri ingin menjatuhkan diri ke jurang ada yang menangis sampai buta. itu definisi baik2 saja?","1851612199737012269","","","in","","0","1","3","https://x.com/undefined/status/1851612199737012269","1360080988596961280",
"1851226573799899428","Wed Oct 30 10:35:34 +0000 2024","1","@honeybluw INI KALO LAGI GALAU N DEPRESI BERATZ","1851573654712447220","","honeybluw","in","","0","0","0","https://x.com/undefined/status/1851573654712447220","1167822261753016320",
"1851572559441273125","Wed Oct 30 10:31:13 +0000 2024","1","gaboleh depresi dulu mamah nunggu aku pulang HEHEHHHEHEHE","1851572559441273125","","","in","","0","0","0","https://x.com/undefined/status/1851572559441273125","1794064725594238978",
"1851571642046239224","Wed Oct 30 10:27:34 +0000 2024","0","pengantar akuntansi (menuju depresi tingkat berat)","1851571642046239224","","","in","","0","0","0","https://x.com/undefined/status/1851571642046239224","759978571729244160",
"1851569687806586932","Wed Oct 30 10:19:48 +0000 2024","0","Aku takut depresi beneran anak2 ku bgaimana klau aku gila beneran.. Na'uzubillahiminzalik","1851569687806586932","","","in","","0","0","0","https://x.com/undefined/status/1851569687806586932","1154197120531877888",
"1851413753402896719","Wed Oct 30 10:14:29 +0000 2024","0","@piokemoon Ini tanda depresi","1851568348120969513","","piokemoon","in","","0","0","0","https://x.com/undefined/status/1851568348120969513","479856216",
"1851566135512313884","Wed Oct 30 10:05:41 +0000 2024","0","nih ta smt 5 depresi bgt https://t.co/PLsETPLKsM","1851566135512313884","https://pbs.twimg.com/media/GbIVko9aYAAqlQW.jpg","","in","","1","0","0","https://x.com/undefined/status/1851566135512313884","1364128373983731712",
"1851566095758709134","Wed Oct 30 10:05:32 +0000 2024","0","praduga kenapa waktu di rs inhyuk bilang kalo sunjae merasa bersalah terus sama imsol karna nyelametin dia terus sunje juga depresi karna kepikiran perasaan bersalah itu jg ga si? termasuk penyebab depresi dia selain krn hate comment","1851566095758709134","","","in","","0","0","0","https://x.com/undefined/status/1851566095758709134","1317044507788017664",
"1851565815214248436","Wed Oct 30 10:04:25 +0000 2024","0","kak ampun kak ini adek adek sy masih depresi","1851565815214248436","","","in","","0","0","0","https://x.com/undefined/status/1851565815214248436","1562081451499491329",
"1848722276553724348","Wed Oct 30 10:04:13 +0000 2024","0","@tanyakanrl buat intp ; pls stop ngebenci orang lain tapi sekalinya dibenci orang langsung ngerasa bingung dan depresi","1851565765469839718","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1851565765469839718","1278546497701703680",
"1850753850212503915","Wed Oct 30 09:57:24 +0000 2024","0","@CHUNGWOODesign Gw aja yg depresi","1851564051660431542","","CHUNGWOODesign","in","","0","1","0","https://x.com/undefined/status/1851564051660431542","747196157022113792",
"1851563943640084968","Wed Oct 30 09:56:59 +0000 2024","0","ngga pusing udah sampe tingkat depresi malah","1851563943640084968","","","in","","0","0","0","https://x.com/undefined/status/1851563943640084968","1092650298",
"1851403593901043923","Wed Oct 30 09:48:19 +0000 2024","0","@fmrrari kan biar ga keliatan depresi","1851561763038175352","","fmrrari","in","","0","0","0","https://x.com/undefined/status/1851561763038175352","1139864740308500484",
"1851260621448495566","Wed Oct 30 09:38:48 +0000 2024","0","@aetraven omori gim org depresi","1851559369399480354","","xilaonen","in","","0","0","0","https://x.com/undefined/status/1851559369399480354","1236541961261084672",
"1336982136771899392","Wed Oct 30 09:22:32 +0000 2024","0","@jiemiardian ini yg aku alamin aku depresi karna sakit belum sembuh uda 4 tahun tapi mamakku malah nyuru aku bersyukur sama yg aku punya bukan malah mikirin penyakit yg ada bener sih ya aku salah juga karna kurang bersyukur dgn apa yg ku punya harusnya aku ga ngeluh n siapa suru sakit?","1851555275993719205","","jiemiardian","in","","0","0","0","https://x.com/undefined/status/1851555275993719205","1800205059621531648",
"1851525288880226681","Wed Oct 30 09:18:35 +0000 2024","0","@areichandesu_ tambah depresi deh","1851554279632355557","","areichandesu_","in","","0","0","0","https://x.com/undefined/status/1851554279632355557","1508872587635728385",
"1851552024988709040","Wed Oct 30 09:09:37 +0000 2024","0","stress minder depresi jadi satu","1851552024988709040","","","in","","0","0","0","https://x.com/undefined/status/1851552024988709040","1637114460954562561",
"1851549522767626335","Wed Oct 30 08:59:41 +0000 2024","13","Anjay bro bilang jaman nabi gak ada gangguan jiwa. Bro lupa kalo Nabi Yaqub AS pernah sedih berkepanjangan sampe buta karena kehilangan anaknya. Siti Maryam ibunya Nabi Isa AS pernah ada pikiran bundir karena di usir dari kampung. Bro pikir depresi itu apa bro?","1851549522767626335","","","in","","1","0","3","https://x.com/undefined/status/1851549522767626335","1385219432717250561",
